id,season,stage,home_shoton,away_shoton,GAP_H_Shoton,GAP_A_Shoton,home_shotoff,away_shotoff,GAP_H_Shotoff,GAP_A_Shotoff,home_shot,away_shot,GAP_H_Shot,GAP_A_Shot,home_cross_sum,away_cross_sum,GAP_H_Cross,GAP_A_Cross,AVG_H_Shoton,AVG_A_Shoton,AVG_H_Shotoff,AVG_A_Shotoff,AVG_H_Shot,AVG_A_Shot,AVG_H_Cross,AVG_A_Cross,home_result,LR_h_shoton,LR_h_shotoff,LR_h_shot,LR_h_cross,LR_a_shoton,LR_a_shotoff,LR_a_shot,LR_a_cross,CB_POW_H,CB_MEN_H,CB_SKI_H,CB_MOV_H,CB_ATT_H,CB_DEF_H,CM_POW_H,CM_MEN_H,CM_SKI_H,CM_MOV_H,CM_ATT_H,CM_DEF_H,GK_POW_H,GK_MEN_H,GK_MOV_H,GK_GOK_H,ST_POW_H,ST_MEN_H,ST_SKI_H,ST_MOV_H,ST_ATT_H,ST_DEF_H,CB_POW_A,CB_MEN_A,CB_SKI_A,CB_MOV_A,CB_ATT_A,CB_DEF_A,CM_POW_A,CM_MEN_A,CM_SKI_A,CM_MOV_A,CM_ATT_A,CM_DEF_A,GK_POW_A,GK_MEN_A,GK_MOV_A,GK_GOK_A,ST_POW_A,ST_MEN_A,ST_SKI_A,ST_MOV_A,ST_ATT_A,ST_DEF_A,B365_home_win_Prob,p_home,home_odds_synth,kelly_fraction_home,kelly_index,kelly_group
3853,2013/2014,3,6,8,6.234210330451793,6.5006916412837015,4,5,6.780141567226221,6.382383213493391,10,13,13.202578546249011,12.708625476670754,6,32,25.643645934824427,21.880016057115828,5.727722772277228,6.370967741935484,5.574257425742576,6.435483870967742,11.301980198019804,12.806451612903226,22.504950495049506,23.403225806451612,1,6.756020905404547,7.727475113066111,14.48349601847066,20.25005810315739,4.243388964415473,4.607152073945897,8.850541038361365,13.89151532024337,254.2,222.0,195.4,244.4,201.4,281.6666666666667,200.4,189.4,197.0,204.4,194.6,173.6666666666667,45.8,25.6,54.2,73.2,207.4,182.0,199.6,218.8,197.2,105.3333333333333,282.0,270.2,244.0,279.6,253.6,317.0,358.6,348.4,378.6,364.2,363.0,303.0,44.4,32.8,55.6,80.0,76.8,64.2,64.4,67.8,71.6,24.0,0.1506626365961404,0.9570316,6.637345679012347,0.9494095111983201,0.9494095111983201,easy
3854,2013/2014,3,5,1,7.436522966818034,3.608191136799456,4,4,8.435726585807956,2.14760512296995,9,5,16.20490299724556,5.032138653704842,22,14,27.87129023863703,12.508313777657905,5.381578947368421,5.217665615141955,5.776315789473684,5.641955835962146,11.157894736842104,10.8596214511041,20.0,18.79179810725552,1,7.917620233729686,8.573190401036495,16.49081063476619,25.00645460611153,3.668227240900076,5.577644522111965,9.245871763012044,14.92317801621521,286.2,253.8,239.8,272.6,244.2,324.6666666666666,288.0,277.4,303.4,295.6,278.6,244.3333333333333,52.8,31.4,50.6,79.8,153.4,137.4,153.8,165.4,152.2,62.33333333333333,277.4,251.6,210.0,244.0,216.0,294.3333333333334,352.4,333.4,344.4,357.0,344.6,264.6666666666666,42.4,27.4,43.0,79.2,71.4,64.2,78.2,65.2,84.4,25.0,0.7839195979899497,0.9615107,1.2756410256410258,0.821875182695167,0.821875182695167,easy
3855,2013/2014,3,13,2,6.698081818483221,3.925035029422893,6,1,8.963931715975342,5.234473342848199,19,3,15.744691367461503,8.697748515513457,36,8,24.99224302705049,19.637662320196455,5.611940298507463,4.864864864864865,6.044776119402985,5.702702702702703,11.656716417910447,10.567567567567568,17.791044776119403,17.62162162162162,1,7.09661653360768,7.371014208468187,14.46763074207587,24.35096927716111,3.867681398460266,4.519015757511322,8.38669715597159,19.25188871092974,252.0,245.0,211.2,262.6,226.8,328.6666666666667,370.2,347.8,367.6,381.0,363.6,264.3333333333334,42.4,31.6,56.6,82.0,76.0,70.0,82.8,75.6,84.8,25.33333333333333,289.4,264.4,249.4,294.0,252.2,327.6666666666667,360.2,365.2,398.8,381.2,368.0,260.3333333333333,39.2,37.4,53.4,78.0,79.2,71.2,69.4,60.2,77.4,26.66666666666667,0.415661532751902,0.19420728,2.4058035714285717,-0.3789828188667678,-0.3789828188667678,medium
3856,2013/2014,3,9,4,2.3106484563876473,5.554545372374106,7,7,3.350471973279638,5.930036867923228,16,11,5.629600362404679,10.735758290849647,19,21,25.75188714288463,24.597198566447528,5.28169014084507,7.557142857142857,5.464788732394366,7.6571428571428575,10.746478873239436,15.214285714285714,19.3943661971831,21.942857142857143,1,6.021448100977535,7.404963418990848,13.42641151996839,20.48727146795913,5.347294414663774,6.50646094569409,11.85375536035787,21.52890256960584,258.6,233.2,204.4,259.0,221.4,293.0,373.8,330.2,349.8,349.4,343.4,222.0,51.4,33.4,51.8,77.6,75.8,58.8,59.4,75.0,69.0,24.0,263.4,239.6,221.2,240.4,216.6,297.6666666666667,202.8,201.4,207.2,200.6,199.0,177.0,44.8,33.2,45.6,72.4,213.0,203.8,222.6,205.4,217.6,132.6666666666667,0.3698407791003246,0.92872006,2.703866248693835,0.8868858208762171,0.8868858208762171,easy
3857,2013/2014,3,5,7,4.791910246195126,8.40066961476285,4,4,6.20195685540311,4.8039419803359555,9,11,11.194127695229081,12.740654447183612,21,20,19.277409234762455,22.559217479534446,5.268656716417911,7.430555555555555,5.582089552238806,7.555555555555555,10.850746268656716,14.98611111111111,16.83582089552239,22.555555555555557,0,4.963270516647627,5.624784148985686,10.58805466563331,22.62810309152829,7.512400521011295,5.933593190384823,13.44599371139612,22.38752169146542,251.6,231.8,212.6,267.8,216.2,304.6666666666667,368.0,332.4,344.8,374.2,332.0,273.0,47.6,30.2,47.6,73.6,78.8,70.4,70.8,61.8,72.2,26.33333333333333,261.0,234.0,199.2,264.4,216.6,284.3333333333333,351.8,325.6,343.8,321.0,333.6,292.0,41.8,28.0,49.0,69.2,73.8,68.4,55.0,72.8,62.4,25.0,0.6032293178519593,0.05820073,1.6577443609022557,-1.3736614648407732,-1.3736614648407732,hard
3858,2013/2014,3,3,5,9.41824157527879,3.213605527417447,8,8,8.793906865269218,5.987017862923675,11,13,18.659560833657043,9.619133020130857,23,23,24.941741324695535,18.6550454302124,6.763888888888889,4.013888888888889,7.486111111111111,4.930555555555555,14.25,8.944444444444445,21.88888888888889,23.11111111111111,0,7.683816537522182,7.29669186257059,14.98050840009279,28.70717761224536,4.773804330168584,4.564484142055496,9.338288472224084,18.40636543706123,250.4,229.8,212.6,259.0,208.4,294.0,343.8,348.6,374.2,370.0,332.2,281.6666666666667,45.8,29.0,54.4,69.4,75.8,61.4,53.2,72.2,70.2,22.66666666666667,281.0,267.6,236.4,248.0,256.6,325.0,318.6,293.0,313.6,294.6,294.6,265.6666666666666,42.8,39.0,53.0,73.4,156.2,134.2,151.0,156.8,154.2,50.33333333333333,0.108359133126935,0.5747683,9.228571428571428,0.5230908418695133,0.5230908418695133,medium
3949,2013/2014,4,3,8,5.554296918155973,5.668608599949323,6,6,6.7583471231893455,4.676874670957236,9,14,12.50162945030954,9.401906341219028,21,17,26.734238720899768,16.40701723937197,4.907894736842105,5.720588235294118,5.473684210526316,6.044117647058823,10.381578947368421,11.764705882352942,18.355263157894736,18.058823529411764,0,4.375532316539973,6.192490823707933,10.56802314024791,20.05146517175938,5.802958683679951,6.743870670667392,12.54682935434734,18.17430609894198,265.4,243.8,225.6,269.4,214.8,299.3333333333334,331.0,305.8,353.2,394.8,303.8,227.3333333333333,44.0,30.8,49.6,70.8,83.6,66.6,64.0,74.6,70.4,31.66666666666667,257.4,244.2,220.0,242.6,226.0,304.0,354.0,336.0,336.6,357.8,339.2,270.3333333333334,41.8,30.6,56.4,80.4,64.6,65.6,63.2,56.4,74.2,25.0,0.4877741700351202,0.33077136,2.0501290585518275,-0.3065109538924029,-0.3065109538924029,medium
3950,2013/2014,4,4,8,8.603933797932507,5.720803571351162,5,13,7.095384024995721,4.7779755244204,9,21,16.26974706942498,10.467798791266569,19,29,25.98146347307995,9.483848132555185,6.767123287671233,5.931506849315069,6.575342465753424,5.726027397260274,13.342465753424657,11.657534246575343,22.78082191780822,17.726027397260275,1,7.338216520202197,6.408672567101963,13.74688908730416,25.35691342180436,6.685676315529203,4.918471330808697,11.6041476463379,19.81570258171126,295.6,253.6,240.8,285.8,238.8,318.6666666666666,372.2,328.0,375.0,382.6,354.2,265.3333333333333,42.8,31.6,51.8,79.2,79.4,69.4,71.0,76.2,76.4,36.33333333333334,273.0,257.0,237.2,273.0,238.8,306.0,304.8,283.6,278.6,301.0,281.0,266.3333333333333,43.6,32.8,53.0,78.2,148.6,127.2,115.8,138.4,140.0,57.66666666666667,0.623392789508307,0.8480316,1.6041250666192932,0.5964803240133358,0.5964803240133358,medium
3951,2013/2014,4,2,5,6.75754159714694,7.5805817444679615,9,5,4.979665682072412,5.346058542065544,11,10,12.292360273523396,13.390475331112352,24,22,21.21773652335335,22.547007533944175,4.7894736842105265,5.264705882352941,5.578947368421052,5.5588235294117645,10.368421052631579,10.823529411764707,17.36842105263158,16.897058823529413,0,6.782124052848364,8.536353410802938,15.31847746365131,26.77841167095375,3.739651705762844,5.389527614211862,9.129179319974703,15.01460848096936,267.2,258.2,234.0,266.2,239.6,330.3333333333333,358.8,366.8,410.0,389.4,368.4,253.6666666666667,39.2,37.4,53.4,78.0,79.2,71.2,69.4,60.2,77.4,26.66666666666667,250.8,232.8,215.2,268.6,214.4,294.6666666666667,368.8,334.2,348.8,375.2,336.0,273.0,47.6,30.2,47.6,73.6,78.8,70.6,71.2,61.8,72.8,26.33333333333333,0.6039689387402933,0.7836807,1.6557142857142857,0.4537819283720195,0.4537819283720195,medium
3952,2013/2014,4,8,4,6.078548828266213,5.234769269088301,7,5,6.597479567787591,5.004374254495081,15,9,12.559428449200446,9.974384275005306,20,8,26.043134298077575,14.352905739907712,5.158631415241056,5.189274447949526,5.618973561430794,5.613564668769717,10.777604976671851,10.802839116719243,18.72472783825816,18.493690851735014,0,6.833614057711345,7.935400483452311,14.76901454116365,21.31789643645708,3.969748149014562,3.83788295766002,7.807631106674576,15.25549766487564,234.8,216.8,208.2,263.4,199.6,296.0,366.0,328.4,349.4,369.0,326.0,282.6666666666666,41.6,27.6,49.0,72.0,68.6,58.4,56.6,80.2,69.6,34.0,244.0,243.4,214.6,266.0,230.8,328.0,353.8,342.0,367.4,381.4,355.6,227.6666666666667,42.4,31.6,56.6,82.0,72.6,65.2,65.2,85.0,74.8,25.33333333333333,0.1629629629629629,0.11728412,6.136363636363639,-0.054572070066907674,-0.054572070066907674,medium
3953,2013/2014,4,10,0,6.473337424876569,3.7873228128162353,9,4,7.650870073288213,4.654251814786427,19,4,13.910679530322403,7.8049959392867745,44,1,30.166976108889834,14.718960286429361,6.396825396825397,5.246056782334384,6.412698412698413,5.670347003154575,12.80952380952381,10.91640378548896,23.53968253968254,18.635646687697157,1,8.469078065079337,8.821642078340638,17.29072014341997,29.41851651639422,2.991147051026747,3.656902610794988,6.648049661821735,13.88556622213298,282.0,270.2,244.0,279.6,253.6,317.0,358.2,340.2,368.4,359.4,353.6,300.0,44.4,32.8,55.6,80.0,76.8,64.2,64.4,67.8,71.8,24.0,267.8,246.6,226.2,271.0,229.4,311.0,354.2,343.8,371.6,375.2,336.2,311.0,52.8,31.4,50.6,79.8,79.0,74.4,82.2,84.6,79.4,37.66666666666666,0.3244274809160305,0.94134706,3.0823529411764707,0.9131803977287422,0.9131803977287422,easy
3954,2013/2014,4,10,3,6.658868077600667,4.31397822857306,5,4,8.83340732754882,4.415338779955597,15,7,15.268648713453135,7.980192037918955,28,24,28.071509766970994,19.681073139638954,7.507042253521127,6.712328767123288,7.647887323943662,7.493150684931507,15.154929577464788,14.205479452054794,21.929577464788732,21.904109589041095,0,6.178993378938719,8.168111376129628,14.34710475506835,24.2982992903814,4.840888879153035,4.866383937907604,9.707272817060646,21.16150488178145,275.6,242.2,219.6,246.2,221.4,296.0,365.6,342.2,358.0,344.6,362.0,276.6666666666667,42.4,27.4,43.0,79.2,72.0,54.8,59.4,74.6,72.2,23.33333333333333,265.4,243.8,225.6,269.4,214.8,299.3333333333334,273.0,249.2,268.0,309.4,228.8,180.0,46.4,27.8,64.8,80.2,157.4,131.4,139.0,156.6,131.8,89.00000000000001,0.2952853598014888,0.08299057,3.38655462184874,-0.3012492879175803,-0.3012492879175803,medium
3955,2013/2014,4,5,3,3.555271399243428,4.396162224072225,7,8,4.057593649971368,5.135555774760043,12,11,7.77421309507296,9.04296322381313,16,20,23.33284284919104,16.687093426600683,4.027397260273973,5.376623376623376,4.972602739726027,5.753246753246753,9.0,11.12987012987013,23.10958904109589,20.025974025974026,0,4.938375243337153,5.451891485394611,10.39026672873177,23.34898051135114,6.40665326532899,6.379917439137453,12.78657070446644,22.67231269577263,270.2,240.6,214.0,265.2,229.2,285.3333333333333,281.4,269.2,282.2,257.0,269.0,214.6666666666667,48.8,29.0,52.2,73.8,140.2,128.4,126.4,151.6,122.4,72.33333333333334,254.4,224.6,195.4,244.8,203.0,284.3333333333334,200.4,189.4,197.0,204.4,194.6,173.6666666666667,45.8,25.6,54.2,73.2,208.4,171.2,193.2,222.4,197.0,96.0,0.526711813393529,0.0716404,1.8985714285714284,-0.9615102170097433,-0.9615102170097433,hard
3957,2013/2014,4,9,5,10.62916153228774,4.7058472037188,7,4,9.287040880887382,3.9703986272019187,16,9,19.741603327260776,8.188135591034122,33,22,25.810319122299276,11.365684733317817,7.424657534246576,5.7317073170731705,7.506849315068493,5.551219512195123,14.931506849315069,11.282926829268293,22.52054794520548,22.263414634146343,0,6.312198560175606,5.395425920733311,11.70762448090892,22.45946654742524,5.778149341179646,6.122834777501473,11.90098411868111,15.14438765506116,251.8,249.0,230.0,273.6,235.0,329.0,370.8,348.0,395.8,412.6,374.0,235.0,42.8,39.0,53.0,73.4,80.8,67.2,71.6,68.8,75.0,27.0,298.4,263.0,233.0,273.6,228.0,320.0,363.6,345.6,364.4,389.6,355.4,262.0,42.2,29.6,63.8,81.8,79.4,69.4,71.0,76.2,76.4,36.33333333333334,0.5766710353866318,0.07948431,1.734090909090909,-1.1744689911650064,-1.1744689911650064,hard
3958,2013/2014,4,6,4,8.107709773165515,3.7388909815740288,12,1,8.9338452104456,3.225909649322742,18,5,17.236577297675993,7.516753851487597,25,6,25.23417208498681,15.527302953812757,7.9324324324324325,5.333333333333333,7.756756756756757,5.486111111111111,15.68918918918919,10.819444444444445,21.824324324324323,19.38888888888889,1,6.988402843764426,7.956350559743541,14.94475340350796,25.86881467313429,3.982126469903949,5.326354561331325,9.308481031235281,15.74225421182339,268.8,245.4,230.6,264.4,231.8,307.6666666666667,304.8,283.6,278.6,301.0,281.0,266.3333333333333,43.6,32.8,53.0,78.2,148.6,127.2,115.8,138.2,140.6,57.66666666666667,259.0,234.4,205.4,258.8,222.8,293.6666666666667,367.6,329.6,339.0,365.2,326.8,242.6666666666667,51.4,33.4,51.8,77.6,75.6,61.0,59.4,75.0,69.0,24.0,0.5397727272727273,0.9401119,1.8526315789473684,0.8698727172098042,0.8698727172098042,easy
3959,2013/2014,5,9,4,7.563414658261163,3.847704805921132,3,2,8.348191523094027,4.4838387195097,12,6,16.06843566512101,8.435341864685258,14,24,24.444595274624007,18.30911488500088,7.2898550724637685,4.04054054054054,6.884057971014493,5.0,14.173913043478262,9.04054054054054,24.028985507246375,23.013513513513512,1,8.567882114439987,7.302723827530063,15.87060594197005,30.92067842924473,4.525060881142393,3.113588035225388,7.638648916367785,14.81060664105618,257.4,244.2,220.0,242.6,226.0,304.0,369.4,339.0,347.2,338.0,346.2,271.0,41.8,30.6,56.4,80.4,64.6,65.4,63.0,56.0,74.0,25.0,250.4,231.2,212.6,259.0,208.4,294.0,343.8,348.6,374.2,370.0,332.2,281.6666666666667,45.8,29.0,54.4,69.4,75.8,61.4,53.2,72.2,70.2,22.66666666666667,0.4539682539682539,0.9647302,2.202797202797203,0.9354070580975954,0.9354070580975954,easy
3960,2013/2014,5,0,15,3.649396506261348,10.179054965058034,5,9,3.8048101455548333,8.191504771416735,5,24,6.916242483492484,18.69736813368465,14,30,11.972185864839979,24.356172637761432,5.17262830482115,7.906666666666666,5.604976671850701,7.8133333333333335,10.777604976671851,15.72,18.346811819595644,21.866666666666667,0,5.159069783305789,5.626549163029159,10.78561894633495,27.6143407654283,5.891364405484557,5.083119260384935,10.97448366586949,18.98419445758371,274.2,249.6,229.4,238.2,237.0,286.0,361.2,342.0,352.6,361.0,320.0,296.3333333333334,49.2,31.8,50.2,71.6,73.2,65.4,53.8,77.2,68.6,28.0,274.6,243.8,222.4,236.6,226.0,284.3333333333333,277.4,251.2,260.6,298.0,228.6,229.3333333333334,45.6,31.2,51.8,77.6,152.4,132.6,113.0,128.4,138.8,50.66666666666667,0.4549295774647887,0.042304274,2.198142414860681,-0.7570128280967858,-0.7570128280967858,hard
3961,2013/2014,5,12,2,8.920096953581027,3.2491957734054195,12,3,9.423228907898839,2.4929955244967186,24,5,19.07250153283642,5.046000136874312,41,12,25.67021878150396,11.827217163985488,5.95945945945946,4.717948717948718,5.824324324324325,5.666666666666667,11.783783783783784,10.384615384615385,17.87837837837838,17.53846153846154,1,8.540422014356356,9.061945474408887,17.60236748876525,28.30394615378915,3.006967471573195,3.56366680174568,6.570634273318879,15.91988043371606,255.0,238.6,214.6,232.8,210.6,299.6666666666667,335.0,329.8,363.6,348.6,343.6,247.0,44.8,33.2,45.6,72.2,80.8,75.4,66.2,57.4,73.4,62.66666666666666,280.8,261.8,227.6,263.0,245.0,325.6666666666667,228.0,219.6,222.4,206.8,219.2,219.3333333333333,36.2,28.2,56.2,81.6,213.0,200.8,238.6,255.2,221.8,95.0,0.1630716134598792,0.8956997,6.132275132275133,0.8753772463380677,0.8753772463380677,easy
3962,2013/2014,5,5,5,4.184345249545595,7.608899438129971,5,5,5.091665339936412,6.064587457628016,10,10,9.065520369901494,12.9869381936922,19,21,17.825581631454327,23.447764237758584,5.17262830482115,7.445945945945946,5.646967340590981,7.5,10.81959564541213,14.945945945945946,18.388802488335923,22.66216216216216,0,7.218570918183334,6.820434405740931,14.03900532392427,24.12548346908273,6.754756803880545,5.03241531746726,11.78717212134781,17.4223310802396,289.0,256.8,249.8,258.0,246.0,279.3333333333333,205.0,206.2,210.0,227.2,177.0,180.0,45.6,31.2,51.8,77.6,223.4,189.4,188.0,218.8,208.8,96.66666666666667,250.4,240.0,221.2,250.4,224.6,295.0,358.8,351.8,369.0,363.8,349.6,274.6666666666667,45.8,29.0,54.4,69.4,75.8,61.4,53.2,72.2,70.2,22.66666666666667,0.4877741700351202,0.028682698,2.0501290585518275,-0.89626770100784,-0.89626770100784,hard
3963,2013/2014,5,8,8,5.536320204633299,8.099488431736756,4,3,4.832005116480918,5.559762895302539,12,11,11.073629547147831,13.056564857902305,24,20,21.969836656685743,26.385793237853797,5.721153846153846,7.541666666666667,5.528846153846155,7.611111111111111,11.25,15.152777777777779,22.259615384615387,22.01388888888889,0,6.754241337634578,6.862650068964905,13.61689140659949,19.12524801378287,4.438754538468221,5.635671402624684,10.0744259410929,16.60648512716149,234.8,216.8,208.2,263.4,199.6,296.0,351.2,330.6,350.4,367.6,316.4,301.6666666666666,41.6,27.6,49.0,72.0,68.6,58.4,56.6,80.2,69.6,34.0,267.2,258.4,234.4,266.4,240.0,331.0,358.8,367.2,410.0,389.4,368.4,254.3333333333333,39.2,37.4,53.4,78.0,79.2,71.2,69.4,60.2,77.4,26.66666666666667,0.1506626365961404,0.18678251,6.637345679012347,0.04252711532378964,0.04252711532378964,medium
3964,2013/2014,5,3,3,4.057516624801391,4.407275115784656,8,7,6.260355446254219,3.7955250393728646,11,10,9.876853233250955,8.076559596068503,20,24,22.596870461451875,19.07352978908915,5.346153846153846,6.453125,5.782051282051282,6.453125,11.128205128205128,12.90625,20.025641025641026,23.859375,1,7.760526712373347,6.722150961306607,14.48267767367995,23.60933777002157,4.421183072748887,4.496954285570778,8.918137358319667,16.34613687495934,280.8,261.8,227.6,263.0,245.0,325.6666666666667,360.0,349.2,389.8,406.6,371.0,241.6666666666667,36.2,28.2,56.2,81.6,77.0,66.4,73.0,75.4,79.0,25.0,251.4,232.4,215.6,270.2,216.2,305.6666666666667,369.2,334.2,349.0,375.2,336.2,273.0,47.6,30.2,47.6,73.6,77.4,66.8,66.4,72.6,75.6,21.33333333333333,0.61906165672691,0.8611045,1.615347985347985,0.635385846345153,0.635385846345153,medium
3965,2013/2014,5,5,7,7.495238305213135,3.2495674198304485,7,1,8.05405750385998,4.800639489553882,12,8,15.876289143480527,7.251886062227564,22,11,23.978372195342512,17.097439903235053,5.753623188405797,5.197852760736195,6.043478260869565,5.638036809815952,11.797101449275363,10.835889570552148,18.043478260869566,18.742331288343557,0,5.900658467256049,8.826452450343517,14.72711091759956,24.67950382755184,2.29091537213816,4.459826608341048,6.750741980479209,11.53283158263763,267.6,252.6,229.2,278.0,232.6,301.6666666666666,281.2,263.0,299.4,286.0,274.6,234.3333333333333,44.4,32.8,55.6,80.0,147.2,136.8,143.2,147.6,143.8,68.33333333333334,241.0,242.0,217.0,259.2,215.2,299.0,293.8,276.6,272.8,262.4,271.4,235.6666666666667,41.8,30.6,56.4,80.4,129.0,118.2,135.6,137.4,134.0,55.33333333333333,0.6008893161879582,0.1804157,1.6642000000000001,-1.0535263458232638,-1.0535263458232638,hard
3966,2013/2014,5,3,3,6.157289255041578,2.9179855319748045,9,11,6.122805440505438,6.373048100868473,12,14,12.377759031720316,9.020212634995103,37,14,22.053357237597425,15.690205178200317,5.315068493150685,4.883116883116883,5.424657534246576,5.48051948051948,10.73972602739726,10.363636363636363,19.205479452054796,18.38961038961039,0,5.487219667349535,7.772997532562666,13.2602171999122,23.00550986892306,5.662031312662936,5.222736927568083,10.88476824023103,20.05091488171821,196.0,162.0,144.0,194.8,151.2,217.3333333333333,358.2,326.2,347.6,334.8,331.0,315.6666666666667,48.8,29.0,52.2,73.8,146.2,138.2,126.4,143.0,129.8,76.33333333333334,268.4,244.4,221.8,277.2,224.4,308.3333333333334,226.4,220.2,222.6,211.8,208.2,213.0,52.8,31.4,50.6,79.8,209.4,183.8,220.2,249.8,208.0,122.3333333333333,0.1506626365961404,0.008839681,6.637345679012347,-0.16698071225695443,-0.16698071225695443,medium
3967,2013/2014,5,3,4,8.309292068313512,4.698319406277169,6,3,6.768795722563901,3.069880420628032,9,7,15.56392574344367,7.554168987774939,23,31,29.12368248967824,18.730837398320872,5.260869565217392,4.571428571428571,5.550724637681159,5.1571428571428575,10.81159420289855,9.728571428571428,16.971014492753625,18.314285714285713,1,5.091506147585925,6.894200923719881,11.98570707130581,20.40306365602773,6.241605458353019,5.912602493000751,12.15420795135376,20.05824427843674,260.2,257.0,240.8,266.0,248.6,330.6666666666667,370.8,348.0,395.8,412.6,374.0,235.0,42.8,39.0,53.0,73.4,80.8,67.2,71.6,69.8,75.0,27.0,263.0,239.8,213.6,278.8,201.2,295.0,341.2,321.2,352.8,368.0,301.0,237.0,44.0,30.8,49.6,70.8,68.8,60.4,65.6,73.4,62.0,29.0,0.7609013754755634,0.28750426,1.3142307692307693,-1.9799240612341689,-1.9799240612341689,hard
3968,2013/2014,5,2,3,6.035930095481276,6.319818070397655,6,6,6.870420262038145,7.838618443212405,8,9,12.38074751898945,14.611149752622392,19,20,20.632176906774276,21.650639238454882,6.662162162162162,6.72972972972973,7.445945945945946,6.554054054054054,14.108108108108109,13.283783783783784,21.93243243243243,22.72972972972973,0,8.262044034644253,7.953607745137434,16.21565177978169,29.1444827925313,3.949155637990093,3.671630391751722,7.62078602974182,15.46448729756864,279.8,255.0,251.2,271.2,248.6,308.3333333333333,304.6,283.6,278.6,301.0,281.0,267.6666666666667,43.6,32.8,53.0,78.2,148.6,127.2,115.8,138.2,140.6,57.66666666666667,254.6,237.2,212.6,244.6,227.6,286.0,356.6,343.0,357.6,368.4,338.8,280.6666666666667,49.2,31.8,50.2,71.6,73.2,65.4,53.8,77.2,68.6,28.0,0.4765957446808511,0.08536993,2.0982142857142856,-0.7474639419375397,-0.7474639419375397,hard
3969,2013/2014,6,1,9,3.367802078950777,3.6010363525629776,3,10,6.136287545698677,4.761167500104889,4,19,9.649077230709054,7.578004733574022,6,35,17.97769048730258,16.77093415868824,4.858974358974359,5.3164556962025316,5.551282051282051,5.810126582278481,10.41025641025641,11.126582278481013,18.333333333333332,20.025316455696203,1,2.265941971220869,4.691692616840411,6.957634588061271,16.90338820864968,6.421385409744707,7.341210781369899,13.76259619111459,23.57853531151499,266.4,234.4,210.2,276.2,225.2,296.0,279.0,254.0,270.6,300.2,253.6,202.0,51.4,33.4,51.8,77.6,152.8,118.4,125.2,141.0,140.4,54.0,254.4,224.6,195.4,244.8,203.0,284.3333333333334,200.4,189.4,197.0,204.4,194.6,173.6666666666667,45.8,25.6,54.2,73.2,222.2,195.8,207.8,220.6,209.0,123.3333333333333,0.4877741700351202,0.91732705,2.0501290585518275,0.838600576602472,0.838600576602472,easy
3970,2013/2014,6,8,9,7.601309654144197,5.157048933095966,7,5,6.809033740995756,5.6593351601230815,15,14,14.445031775282866,11.034333404852774,8,15,26.846949976794473,18.665603663006223,6.68,5.742857142857143,6.546666666666667,6.057142857142857,13.226666666666667,11.8,22.69333333333333,18.1,1,7.238312190869492,7.011100148507342,14.24941233937684,22.81725769999795,5.405134007409574,5.37416442977766,10.77929843718724,16.68724100130101,296.0,253.6,240.8,285.0,238.8,318.6666666666666,300.0,284.2,278.8,313.2,279.0,248.6666666666667,42.2,29.6,63.8,81.8,79.4,68.8,71.0,75.4,76.4,36.33333333333334,251.6,245.0,211.2,262.6,226.8,328.6666666666667,355.4,328.0,348.0,393.4,348.6,226.0,42.4,31.6,56.6,82.0,86.0,75.6,83.4,78.4,83.8,40.0,0.3490841518449694,0.92872363,2.864638783269963,0.8904983387442632,0.8904983387442632,easy
3971,2013/2014,6,4,6,6.618530281856609,6.3473052163302714,3,11,6.465744467012986,5.450604821612481,7,17,13.416112085589852,12.107055681153156,27,28,22.184231711261113,21.532932972450823,4.65,5.10122699386503,5.6,5.596625766871167,10.25,10.697852760736197,17.4,18.286809815950917,0,5.731886609619925,7.050134177395206,12.78202078701514,23.1708140726379,5.956575923488378,5.431277304915111,11.38785322840349,18.64305631298671,254.2,241.6,209.2,227.6,204.4,300.3333333333333,359.6,347.0,353.8,357.6,347.6,281.6666666666666,44.0,33.2,45.6,72.2,69.6,57.0,61.2,75.2,67.8,25.33333333333333,275.6,242.2,219.6,246.2,221.4,296.0,353.4,347.2,356.8,352.8,346.6,287.3333333333334,42.4,27.4,43.0,79.2,71.8,54.6,59.4,74.4,71.6,23.33333333333333,0.509961673687878,0.03700678,1.9609316770186338,-0.9651385620038945,-0.9651385620038945,hard
3972,2013/2014,6,5,7,5.2948522692705815,5.367740104105857,4,8,7.086681054434959,5.348100641385473,9,15,12.674381029452658,9.753425229457982,19,42,20.939858942371288,19.43563929190301,5.222390317700453,6.6,5.574886535552195,7.426666666666667,10.797276853252647,14.026666666666667,18.636913767019664,21.893333333333334,1,6.141338709167664,7.935597771924097,14.07693648109176,18.35802977023914,4.651179069890765,4.60700624346059,9.258185313351357,15.28679491162402,251.0,245.2,231.6,257.8,221.2,317.6666666666667,353.6,357.6,394.0,390.0,358.0,235.0,39.2,37.4,53.4,78.0,71.2,61.0,58.2,61.6,73.2,28.0,191.6,164.6,156.2,197.0,154.6,216.6666666666667,358.2,326.2,347.6,334.8,331.0,315.6666666666667,48.8,29.0,52.2,73.8,149.4,127.6,113.4,136.4,130.4,60.33333333333334,0.8126195028680689,0.9589179,1.2305882352941175,0.7807558160655352,0.7807558160655352,easy
